id,gov_delivery_id,title
1213,UKGOVUK_533,Montserrat  - travel advice
1216,UKGOVUK_536,Namibia  - travel advice
1217,UKGOVUK_537,Nauru  - travel advice
1219,UKGOVUK_539,Netherlands  - travel advice
1220,UKGOVUK_540,New Caledonia  - travel advice
1227,UKGOVUK_546,Oman  - travel advice
1228,UKGOVUK_547,Pakistan  - travel advice
1229,UKGOVUK_548,Palau  - travel advice
1230,UKGOVUK_549,Panama  - travel advice
1232,UKGOVUK_551,Paraguay  - travel advice
1236,UKGOVUK_555,Poland  - travel advice
1237,UKGOVUK_556,Portugal  - travel advice
1238,UKGOVUK_557,Qatar  - travel advice
1240,UKGOVUK_559,Romania  - travel advice
1241,UKGOVUK_560,Russia  - travel advice
1242,UKGOVUK_561,Rwanda  - travel advice
1244,UKGOVUK_563,San Marino  - travel advice
1246,UKGOVUK_565,Saudi Arabia  - travel advice
1248,UKGOVUK_567,Serbia  - travel advice
1249,UKGOVUK_568,Seychelles  - travel advice
1250,UKGOVUK_569,Sierra Leone  - travel advice
1253,UKGOVUK_572,Slovenia  - travel advice
1254,UKGOVUK_573,Solomon Islands  - travel advice
1256,UKGOVUK_575,South Africa  - travel advice
1257,UKGOVUK_576,South Georgia and the South Sandwich Islands  - travel advice
1258,UKGOVUK_500,South Korea  - travel advice
5,UKGOVUK_13831,Environmental management : Nuclear regulation
8,UKGOVUK_13840,Business tax: Gambling duties
11,UKGOVUK_13843,Business tax: Self-employment
22,UKGOVUK_16663,Environmental management : Land management
33,UKGOVUK_13183,International development funding
35,UKGOVUK_16699,Alerts and recalls for drugs and medical devices with  drugs
3551,UKGOVUK_33445,"Announcements related to Standards and Testing Agency, Children and young people and United Kingdom"
1262,UKGOVUK_580,"St Helena, Ascension and Tristan da Cunha  - travel advice"
1264,UKGOVUK_582,St Lucia  - travel advice
1266,UKGOVUK_584,St Pierre and Miquelon  - travel advice
1268,UKGOVUK_586,Sudan  - travel advice
1269,UKGOVUK_587,Suriname  - travel advice
1270,UKGOVUK_588,Swaziland  - travel advice
1273,UKGOVUK_591,Syria  - travel advice
1274,UKGOVUK_592,Taiwan  - travel advice
1276,UKGOVUK_594,Tanzania  - travel advice
1277,UKGOVUK_595,Thailand  - travel advice
1279,UKGOVUK_596,Timor-Leste  - travel advice
1281,UKGOVUK_598,Tonga  - travel advice
1282,UKGOVUK_599,Trinidad and Tobago  - travel advice
1283,UKGOVUK_600,Tunisia  - travel advice
1285,UKGOVUK_602,Turkmenistan  - travel advice
1287,UKGOVUK_604,Tuvalu  - travel advice
1289,UKGOVUK_606,Ukraine  - travel advice
1290,UKGOVUK_607,United Arab Emirates  - travel advice
1291,UKGOVUK_609,Uruguay  - travel advice
1294,UKGOVUK_611,Vanuatu  - travel advice
1295,UKGOVUK_612,Venezuela  - travel advice
1297,UKGOVUK_614,Wallis and Futuna  - travel advice
1298,UKGOVUK_615,Western Sahara  - travel advice
1341,UKGOVUK_32258,"European Structural and Investment Funds North east, North West, east of England, South east, and South West"
52,UKGOVUK_16837,Coal: Mining permits and licences
55,UKGOVUK_16840,Commercial fishing and fisheries: Funding
87,UKGOVUK_16872,Housing: Regulation
1036,UKGOVUK_28846,Further education and skills: Learning Records Service
1261,UKGOVUK_579,Sri Lanka  - travel advice
63,UKGOVUK_16848,Competition: Mergers
3552,UKGOVUK_26775,Announcements related to Standards and Testing Agency and Schools
3553,UKGOVUK_31458,Announcements related to Standards and Testing Agency and United Kingdom
69,UKGOVUK_16854,Defence and armed forces: Support services for veterans and their families
70,UKGOVUK_16855,Environmental management : Environmental risk management
71,UKGOVUK_16856,Environmental management : Fisheries and rod licensing
80,UKGOVUK_16865,High Speed 2: Maps and plans
82,UKGOVUK_16867,High Speed 2: Property
83,UKGOVUK_16868,Housing: Design and sustainability
84,UKGOVUK_16869,Housing: Funding programmes
86,UKGOVUK_16871,Housing: Procurement panels
90,UKGOVUK_16875,Farming and food grants and payments: Intervention schemes
91,UKGOVUK_16876,Farming and food grants and payments: Private storage aid
98,UKGOVUK_16883,Health protection: Infectious diseases
99,UKGOVUK_16884,Health protection: Services
103,UKGOVUK_16888,Intellectual property: Designs
104,UKGOVUK_16889,Intellectual property: Law and practice
105,UKGOVUK_16890,Intellectual property: Patents
107,UKGOVUK_16892,Keeping farmed animals: Bovine TB
110,UKGOVUK_16895,Keeping farmed animals: Cattle movements
115,UKGOVUK_16900,"Keeping farmed animals: Sheep and goats identification, registration and movements"
117,UKGOVUK_16902,Land registration: Business and mortgage services
119,UKGOVUK_16904,Land registration: Practice guides
122,UKGOVUK_16907,Legal aid: Change
123,UKGOVUK_16908,Legal aid: Civil
125,UKGOVUK_16910,Legal aid: Crime
126,UKGOVUK_16911,Legal aid: Electronic working
127,UKGOVUK_16912,Legal aid: Forms
129,UKGOVUK_16914,Legal aid: Make an application
130,UKGOVUK_16915,Legal aid: Payments and processing
132,UKGOVUK_16917,Legal aid: Tenders
133,UKGOVUK_16918,Local government: Business rates
1339,UKGOVUK_31999,Research for Development outputs
1343,UKGOVUK_32361,"European Structural and Investment Funds Yorkshire and humber, east Midlands, West Midlands, and London"
137,UKGOVUK_16922,Local government: Finance and capital assets
138,UKGOVUK_16923,Local government: Pensions
140,UKGOVUK_16925,Local government: Transparency
143,UKGOVUK_16928,Oil and gas: Fields and wells
144,UKGOVUK_16929,Oil and gas: Finance and taxation
145,UKGOVUK_16930,Oil and gas: Infrastructure and decommissioning
148,UKGOVUK_16933,"Outdoor access and recreation: Parks, trails and nature reserves"
152,UKGOVUK_16937,Personal tax: Self Assessment
155,UKGOVUK_16938,Personal tax: Tax on savings and investments
156,UKGOVUK_16942,Ships and cargoes: Marine Notices
157,UKGOVUK_16943,Planning and development: Harbour orders
159,UKGOVUK_16945,Planning and development: Landscape
160,UKGOVUK_16946,Planning and development: Protected sites and species
162,UKGOVUK_16948,Prisons and probation: MAPPA
163,UKGOVUK_16949,Prisons and probation: Operational guidance
175,UKGOVUK_16961,"Schools, colleges and children's services : Early years"
179,UKGOVUK_16965,"Schools, colleges and children's services : Running a school or college"
186,UKGOVUK_16972,"Setting up and running a charity: Charity money, tax and accounts"
187,UKGOVUK_16973,Setting up and running a charity: Fundraising
188,UKGOVUK_16974,Setting up and running a charity: Managing your charity
189,UKGOVUK_16975,Setting up and running a charity: Setting up a charity
191,UKGOVUK_16977,Setting up and running a charity: Trustee role and board
192,UKGOVUK_16978,Setting up and running a charity: Your charity's work
193,UKGOVUK_16979,Ships and cargoes: Cargo safety and safety alerts
195,UKGOVUK_16981,Ships and cargoes: Emergency and life-saving equipment on ships
196,UKGOVUK_16982,Ships and cargoes: High-speed craft
197,UKGOVUK_16983,Ships and cargoes: Hydrography
198,UKGOVUK_16984,Ships and cargoes: Inland waterways
200,UKGOVUK_16986,Ships and cargoes: Pollution prevention
201,UKGOVUK_16987,Ships and cargoes: Ship registration
203,UKGOVUK_16989,Ships and cargoes: Surveys and inspections
204,UKGOVUK_16990,Tax credits and Child Benefit: Child Benefit
645,UKGOVUK_22527,Homebuying
677,UKGOVUK_22623,Rented housing sector
3554,UKGOVUK_10823,Announcements related to Student Loans Company
3555,UKGOVUK_21760,"Announcements related to Student Loans Company, Further education and skills and United Kingdom"
243,UKGOVUK_17333,Business tax: Import and export
207,UKGOVUK_16993,Transport: Planning and infrastructure
208,UKGOVUK_16994,"Transport: Regulations, safety and security"
209,UKGOVUK_16995,Transport: Traffic and road management
211,UKGOVUK_16997,Transport: Transporting goods
214,UKGOVUK_17001,Visas and immigration operational guidance: Entry clearance guidance
216,UKGOVUK_17003,Visas and immigration operational guidance: Fees and Forms
218,UKGOVUK_17005,Visas and immigration operational guidance: Immigration rules
219,UKGOVUK_17006,Visas and immigration operational guidance: Modernised guidance
220,UKGOVUK_17007,Visas and immigration operational guidance: Nationality instructions
221,UKGOVUK_17008,Visas and immigration operational guidance: Non-compliance with the biometric registration regulations
223,UKGOVUK_17010,Visas and immigration operational guidance: Sponsorship
224,UKGOVUK_17011,Visas and immigration operational guidance: Stateless guidance
225,UKGOVUK_17012,Visas and immigration operational guidance: Business and commercial caseworker guidance
226,UKGOVUK_17014,Working at sea: Training and certification
227,UKGOVUK_17015,Working at sea: Maritime safety
229,UKGOVUK_17017,Working at sea: Health and safety
230,UKGOVUK_17100,Driving and motorcycle instructors: Approved driving instructors (ADIs)
231,UKGOVUK_17147,Business tax: Money laundering regulations
234,UKGOVUK_17284,Company registration and filing: Forms
235,UKGOVUK_17286,Driving and motorcycle instructors: Driving test policies and test centre rules
236,UKGOVUK_17324,Further education and skills: Further education and skills administration
237,UKGOVUK_17325,Business tax: Stamp and property taxes
239,UKGOVUK_17327,Business tax: Air Passenger Duty
240,UKGOVUK_17328,Business tax: Fuel Duty
241,UKGOVUK_17329,Business tax: Climate Change Levy
244,UKGOVUK_17332,Business tax: Capital allowances
245,UKGOVUK_17331,Business tax: Landfill Tax
247,UKGOVUK_17553,Driving and motorcycle instructors: Improving your training skills
272,UKGOVUK_17790,MOT: Get and check an MOT
3556,UKGOVUK_21761,"Announcements related to Student Loans Company, Higher education and United Kingdom"
3557,UKGOVUK_33236,Announcements related to Surveillance Camera Commissioner
3558,UKGOVUK_12132,Announcements related to Technology Strategy Board
250,UKGOVUK_17576,Driving and motorcycle instructors: Motorcycle instructors
251,UKGOVUK_17579,Defence and armed forces: Military awards and commemorations
252,UKGOVUK_17597,Oil and gas: Licensing
254,UKGOVUK_17660,Keeping farmed animals: Animal welfare
255,UKGOVUK_17662,Further education and skills: Apprenticeships
256,UKGOVUK_17663,Personal tax: Leaving the UK
259,UKGOVUK_17672,Personal tax: Foreign entertainer tax rules
260,UKGOVUK_17724,Personal tax: Inheritance Tax
262,UKGOVUK_17739,Personal tax: Trusts
263,UKGOVUK_17749,Crime and policing: Policing and crime prevention
265,UKGOVUK_17778,Business tax: Large and mid-size business guidance
266,UKGOVUK_17780,Personal tax: Living or working abroad or offshore
267,UKGOVUK_17779,Personal tax: Non-resident landlord scheme
269,UKGOVUK_17782,Business tax: Life insurance policies
270,UKGOVUK_17783,Personal tax: Coming to the UK
273,UKGOVUK_17932,"Medicines, medical devices and blood regulation and safety: Medical devices regulation and safety"
274,UKGOVUK_17937,Driving and motorcycle instructors: Booking driving and riding tests for your pupils
275,UKGOVUK_18115,MOT: Being an MOT tester
278,UKGOVUK_18209,Competition and Markets Authority (CMA) cases with the following case type: CA98 and civil cartels
280,UKGOVUK_18263,Marine Accident Investigation Branch (MAIB) reports with the following vessel types: merchant vessel 100 gross tons or over and merchant vessel under 100 gross tons
282,UKGOVUK_18274,Marine Accident Investigation Branch (MAIB) reports with the following vessel type: recreational craft - power
283,UKGOVUK_18290,"Rail Accident Investigation Branch (RAIB) reports with the following railway types: heavy rail, light rail, metros, and heritage railways"
289,UKGOVUK_18339,"Competition and Markets Authority (CMA) cases with the following case types: CA98 and civil cartels, criminal cartels, markets, mergers, consumer enforcement, regulatory references and appeals, and reviews of orders and undertakings"
291,UKGOVUK_18422,"Air Accidents Investigation Branch (AAIB) reports with the following aircraft categories: commercial - fixed wing, commercial - rotorcraft, general aviation - fixed wing, general aviation - rotorcraft, and sport aviation and balloons"
301,UKGOVUK_19236,"Competition and Markets Authority (CMA) cases with the following case types: CA98 and civil cartels, markets, and mergers"
664,UKGOVUK_22610,Media and creative industries
3560,UKGOVUK_2572,All announcements about all topics by Fuel Poverty Advisory Group
287,UKGOVUK_18298,"Medicines, medical devices and blood regulation and safety: Vigilance, safety alerts and guidance"
288,UKGOVUK_18308,"Medicines, medical devices and blood regulation and safety: Marketing authorisations, variations and licensing guidance"
